row,id,title,segment_index,class,length,segment
3382,ID3760,Toroidal Gyromagnetic Magnetic Field Laplacian Operator,1,relation_latex,450,"\begin{equation}\n\t\\bigl(\n\t\\partial_t^2 - c_{\\rm ef..."",theoretical_physics,""\nNeglecting the poloidal and torsion terms (small $\\beta,\\lambda_g$) gives a\npure magneto\u2013acoustic wave equation with a toroidal gyromagnetic drift:\n\\begin{equation}\n\t\\bigl(\n\t\\partial_t^2 - c_{\\rm eff}^2\\nabla^2 + m_{\\rm eff}^2\n\t\\bigr)\\Psi\n\t+\n\t\\alpha\\,\\nabla\\!\\cdot(\\mathbf{B}_{\\rm tor}\\times \\nabla\\Psi)\n\t= 0.\n\\end{equation}"
3383,ID3761,Text Hamiltonian,1,relation_latex,128,\[ H_{\\\\text{total}} = H_{\\\\text{EM}} + H_{\\\\text{rot}} + H_{\\\\text{vol}} + H_{\\\\text{info}} + H_{\\\\text{int}} \\\\]
3384,ID3762,Spectral Gap Laplacian Operator,1,elementary_latex,515,"\begin{align}\n\\Delta\\phi\\!\\left(\\frac{16}{15}\\right) &= \\frac{\\pi}{15} \\approx 12^\\circ, \\\\\n\\Delta\\phi\\!\\left(\\frac{10}{9}\\right) &= \\frac{\\pi}{9} \\approx 20^\\circ, \\\\\n\\Del..."",theoretical_physics,""s of interest,\n\\begin{align}\n\\Delta\\phi\\!\\left(\\frac{16}{15}\\right) &= \\frac{\\pi}{15} \\approx 12^\\circ, \\\\\n\\Delta\\phi\\!\\left(\\frac{10}{9}\\right) &= \\frac{\\pi}{9} \\approx 20^\\circ, \\\\\n\\Delta\\phi(\\chi) &= \\frac{5\\pi}{27} \\approx 33.34^\\circ.\n\\end{align}"
3385,ID3763,Open Storyboard Pi Relation,1,elementary_latex,73,"\[\\n f_{n,k} = \\\\frac{v \\\\cdot \\\\lambda_{n,k}}{2\\\\pi R}\\n \\\\]"
3386,ID3764,Text Magnetic Flux Definition,1,elementary_latex,140,"\[\\n\\\\epsilon_{\\\\text{TZP}} = \\\\frac{1}{\\\\Phi^2}, \\\\quad \\\\text{where} \\\\quad \\\\Phi := \\\\frac{1 + \\\\sqrt{5}}{2}\\n\\\\]"
3387,ID3765,Holonomy Hamiltonian,1,operator_latex,102,\[\\n\\\\oint_{\\\\partial \\\\PhaseSpace} \\\\vec{f}_{\\\\text{THZ}} \\\\cdot d\\\\vec{A} = 0\\n\\\\]
3388,ID3766,Fiber-Bundle / Functor Sequence,1,symbolic_latex,90,\[\\n\\\\Torus \\\\longrightarrow \\\\FibBundle \\\\longrightarrow \\\\DAANSSphere\\n\\\\]
3389,ID3767,Spectral Gap Laplacian Operator,1,elementary_latex,160,"\[\\n\\\\Delta P = P_{\\\\text{rear}} - P_{\\\\text{front}}, \\\\quad \\\\text{with} \\\\quad P_{\\\\text{electro}} = \\\\frac{1}{2}\\\\varepsilon_0 E^2\\n\\\\]"
3390,ID3768,Toroidal Gyromagnetic Magnetic Field Laplacian Operator,1,relation_latex,558,"\begin{equation}\\n\\t\\\\bigl(\\n\\t\\\\partial_t^2 - c_{\\\\rm ef..."", ""idea_topic"": ""theoretical_physics"", ""formation_context"": ""\\nNeglecting the poloidal and torsion terms (small $\\\\beta,\\\\lambda_g$) gives a\\npure magneto\\u2013acoustic wave equation with a toroidal gyromagnetic drift:\\n\\\\begin{equation}\\n\\t\\\\bigl(\\n\\t\\\\partial_t^2 - c_{\\\\rm eff}^2\\\\nabla^2 + m_{\\\\rm eff}^2\\n\\t\\\\bigr)\\\\Psi\\n\\t+\\n\\t\\\\alpha\\\\,\\\\nabla\\\\!\\\\cdot(\\\\mathbf{B}_{\\\\rm tor}\\\\times \\\\nabla\\\\Psi)\\n\\t= 0.\\n\\\\end{equation}"
3391,ID3769,Open Storyboard Magnetic Helicity Functor,1,logical_latex,64,\[\\n\\\\phi : \\\\mathcal{M} \\\\to S^1 \\\\subset S^3.\\n\\\\]
3392,ID3770,Relation: S^3 Oversethlongrightarrow S^2,1,symbolic_latex,55,\[\\nS^3 \\\\overset{h}{\\\\longrightarrow} S^2\\n\\\\]
3393,ID3771,Partition Function Relation,1,relation_latex,72,\[\\n\\\\mathrm{TZP} = \\\\text{Minimum Curvature Intersection}.\\n\\\\]
3394,ID3772,Text Hamiltonian,1,relation_latex,156,\[ H_{\\\\\\\\text{total}} = H_{\\\\\\\\text{EM}} + H_{\\\\\\\\text{rot}} + H_{\\\\\\\\text{vol}} + H_{\\\\\\\\text{info}} + H_{\\\\\\\\text{int}} \\\\\\\\]
3395,ID3773,Transfer Operator Laplacian Operator,1,relation_latex,228,"\begin{equation}\\n \\\\label{eq:TZP-operator}\\n \\\\hat{\\\\mathcal{T}}{TZP} ;=; \\\\Delta(\\\\omega_L - \\\\omega_R);\\\\hat{\\\\mathcal{Q}}{ent};\\\\hat{\\\\mathcal{I}}{ex} ;\\\\hat{\\\\Pi}{\\\\rm TZP}~,\\n \\\\end{equation}"
3396,ID3774,Spectral Gap Laplacian Operator,1,elementary_latex,678,"\begin{align}\\n\\\\Delta\\\\phi\\\\!\\\\left(\\\\frac{16}{15}\\\\right) &= \\\\frac{\\\\pi}{15} \\\\approx 12^\\\\circ, \\\\\\\\\\n\\\\Delta\\\\phi\\\\!\\\\left(\\\\frac{10}{9}\\\\right) &= \\\\frac{\\\\pi}{9} \\\\approx 20^\\\\circ, \\\\\\\\\\n\\\\Del..."", ""idea_topic"": ""theoretical_physics"", ""formation_context"": ""s of interest,\\n\\\\begin{align}\\n\\\\Delta\\\\phi\\\\!\\\\left(\\\\frac{16}{15}\\\\right) &= \\\\frac{\\\\pi}{15} \\\\approx 12^\\\\circ, \\\\\\\\\\n\\\\Delta\\\\phi\\\\!\\\\left(\\\\frac{10}{9}\\\\right) &= \\\\frac{\\\\pi}{9} \\\\approx 20^\\\\circ, \\\\\\\\\\n\\\\Delta\\\\phi(\\\\chi) &= \\\\frac{5\\\\pi}{27} \\\\approx 33.34^\\\\circ.\\n\\\\end{align}"
3397,ID3775,Our Gyromagnetic Universe Equation,1,relation_latex,98,"\begin{equation} \dot{\Lambda} = -\kappa(\Lambda-1) + \chi\, \delta \mathcal{S}(t), \end{equation}"
3398,ID3776,Magnetic Field,1,elementary_latex,102,"\begin{equation} B \propto \sqrt{\rho}\, L^{1/2}\Omega,\qquad \mu \propto M R^2 \Omega, \end{equation}"
3399,ID3777,Action Functional,1,elementary_latex,117,"\begin{equation} S[A]=\int \frac{1}{2\mu_0}B^2\,d^3x\,dt + \alpha \int A\!\cdot\!B\,d^3x\,dt + \cdots, \end{equation}"
3400,ID3778,Delta Relation,1,elementary_latex,95,"\begin{equation} \delta\Lambda(\omega)=\frac{\alpha}{\kappa+i\omega}\,U(\omega), \end{equation}"
3401,ID3779,Cosmological Term Relation,1,relation_latex,35,$\Lambda=B^2/(\rho\mu_0\eta\Omega)$
3402,ID3780,Magnetic Helicity Relation,1,relation_latex,35,$\mathcal{M}_\Lambda=\{\Lambda=1\}$
3403,ID3781,Phase Field,1,elementary_latex,179,"\begin{equation} \dot{\phi}_i = \Omega_i + \sum_{\substack{j=1\\ j\neq i}}^{N} K_{ij}\,\sin\!\big(\phi_j-\phi_i\big), \qquad i=1,\dots,N. \label{eq:kuramoto_orbits} \end{equation}"
3404,ID3782,Quantum State Expansion,1,elementary_latex,195,"\begin{equation} R(t)\,e^{i\Psi(t)} = \frac{1}{N}\sum_{j=1}^{N} e^{i\phi_j(t)}, \qquad R(t)=\left|\frac{1}{N}\sum_{j=1}^{N} e^{i\phi_j(t)}\right|\in[0,1], \label{eq:kuramoto_order} \end{equation}"
3405,ID3783,Kinetic Term Relation,1,elementary_latex,133,"\begin{equation} K_{ij} = K_0\, \frac{\exp\!\big(-|r_i-r_j|/L\big)}{|r_i-r_j|+\varepsilon}, \label{eq:kuramoto_kernel} \end{equation}"
3406,ID3784,Phase Field Evolution Equation,1,elementary_latex,66,"\begin{equation} \dot{\phi}_i = \frac{d\phi_i}{dt}, \end{equation}"
3407,ID3785,Phase Closure Equation,1,elementary_latex,60,"\begin{equation} \Omega_i = \frac{2\pi}{T_i}, \end{equation}"
3408,ID3786,Phase Field Evolution Equation,1,relation_latex,56,\begin{equation} \dot{\phi}_i = \Omega_i. \end{equation}
3409,ID3787,Phase Field,1,elementary_latex,160,"\begin{equation} \dot{\phi}_i = \Omega_i + \sum_{j=1}^{N} K_{ij}\,\sin\!\big(\phi_j - \phi_i\big), \qquad i=1,\dots,N, \label{eq:planet_kuramoto} \end{equation}"
3410,ID3788,Phase Field,1,elementary_latex,163,"\begin{equation} \dot{\phi}_i = \Omega_i + \sum_{j=1}^{N} K_{ij}\,\sin\!\big(\phi_j - \phi_i\big), \qquad i=1,\dots,N, \label{eq:kuramoto_planetary} \end{equation}"
3411,ID3789,Curvature Expansion,1,elementary_latex,105,"\begin{equation} R(t) = \left| \frac{1}{N}\sum_{j=1}^{N} e^{i\phi_j(t)} \right| \in [0,1]. \end{equation}"
3412,ID3790,Phase Angle Expansion,1,elementary_latex,251,"\begin{equation} \dot{\theta}_i = \omega_i + \sum_{\substack{j=1\\ j\neq i}}^{N} K_{ij}\,\sin\!\big(\theta_j-\theta_i\big) + K_{J,i}\,\sin\!\big(\theta_J-\theta_i\big) - \gamma\big(\theta_i-\Omega(r_i)\,t\big), \label{eq:theta_dynamics} \end{equation}"
3413,ID3791,Kinetic Term Relation,1,elementary_latex,145,"\begin{equation} K_{ij} = \frac{K_0}{N}\, \frac{\exp\!\big(-|r_i-r_j|/L\big)}{|r_i-r_j|+\varepsilon}, \label{eq:pairwise_coupling} \end{equation}"
3414,ID3792,Phase Closure Equation,1,elementary_latex,126,"\begin{equation} K_{J,i} = \kappa_J\, \frac{1}{\big(|r_i-r_J|+\varepsilon\big)^3}, \label{eq:external_coupling} \end{equation}"
3415,ID3793,Curvature Expansion,1,elementary_latex,121,"\begin{equation} R(t) = \left| \frac{1}{N}\sum_{i=1}^{N} e^{i\theta_i(t)} \right|, \label{eq:global_order} \end{equation}"
3416,ID3794,Local Curvature Expansion,1,elementary_latex,202,\begin{equation} R_{\mathrm{local}}(t) = \frac{1}{N}\sum_{i=1}^{N} \left| \frac{1}{|\mathcal{N}_i|} \sum_{j\in\mathcal{N}_i} e^{i(\theta_j(t)-\theta_i(t))} \right|. \label{eq:local_order} \end{equation}
3417,ID3795,Phase Closure Equation,1,operator_latex,92,\begin{equation} \Psi=\sum_{\ell m n}A_{\ell mn}j_\ell(k_{\ell n}r)Y_{\ell m} \end{equation}
3418,ID3796,Wavefunction Laplacian Operator,1,relation_latex,54,\begin{equation} \nabla^2\psi+k^2\psi=0 \end{equation}
3419,ID3797,Phase Angle Expansion,1,elementary_latex,247,"\begin{equation} \dot{\theta}_i = \omega_i + \sum_{\substack{j=1\\ j\neq i}}^{N} K_{ij}\,\sin\!\big(\theta_j-\theta_i\big) + K_{J,i}\,\sin\!\big(\theta_J-\theta_i\big) - \gamma\big(\theta_i-\Omega(r_i)\,t\big). \label{eq:belt_theta} \end{equation}"
3420,ID3798,Kinetic Term Scaling Law,1,elementary_latex,209,"\begin{equation} K_{ij} = \frac{K_0}{N}\, \frac{\exp\!\big(-|r_i-r_j|/L\big)}{|r_i-r_j|+\varepsilon}, \qquad K_{J,i}\propto \frac{1}{\big(|r_i-r_J|+\varepsilon\big)^3}. \label{eq:belt_couplings} \end{equation}"
3421,ID3799,Curvature Expansion,1,elementary_latex,280,"\begin{equation} R(t) = \left| \frac{1}{N}\sum_{i=1}^{N} e^{i\theta_i(t)} \right|, \qquad R_{\mathrm{local}}(t) = \frac{1}{N}\sum_{i=1}^{N} \left| \frac{1}{|\mathcal{N}_i|} \sum_{j\in\mathcal{N}_i} e^{i(\theta_j(t)-\theta_i(t))} \right|, \label{eq:belt_orderparams} \end{equation}"
3422,ID3800,Phase Angle Expansion,1,elementary_latex,251,"\begin{equation} \dot{\theta}_i = \omega_i + \sum_{\substack{j=1\\ j\neq i}}^{N} K_{ij}\,\sin\!\big(\theta_j-\theta_i\big) + K_{J,i}\,\sin\!\big(\theta_J-\theta_i\big) - \gamma\big(\theta_i-\Omega(r_i)\,t\big), \label{eq:phase_dynamics} \end{equation}"
3423,ID3801,Phase Closure Equation,1,elementary_latex,125,"\begin{equation} K_{J,i} = \kappa_J\, \frac{1}{\big(|r_i-r_J|+\varepsilon\big)^3}, \label{eq:jupiter_coupling} \end{equation}"
3424,ID3802,Typically Angular Velocity Relation,1,elementary_latex,38,"\(i\), typically \(\Omega_i=2\pi/T_i\)"
3425,ID3803,Lagrangian,1,elementary_latex,175,"\(r_i\)): \begin{equation} K_{ij} = K_0\, \frac{\exp\!\big(-|r_i-r_j|/L\big)}{|r_i-r_j|+\varepsilon}, \label{eq:kuramoto_kernel} \end{equation} with scale parameters \(K_0>0\)"
3426,ID3804,Intrinsic Frequencies Absence Relation,1,elementary_latex,184,"$. \subsection{Intrinsic Frequencies} In the absence of coupling, each planet advances at its intrinsic mean motion \begin{equation} \Omega_i = \frac{2\pi}{T_i}, \end{equation} where $"
3427,ID3805,Represents Dominant External Perturber Such as Giant Relation,1,elementary_latex,356,"$ represents a dominant external perturber, such as a giant planet. \subsection{Coupling Structure} Mutual interactions are assumed to decay with radial separation and are normalized by the system size: \begin{equation} K_{ij} = \frac{K_0}{N}\, \frac{\exp\!\big(-|r_i-r_j|/L\big)}{|r_i-r_j|+\varepsilon}, \label{eq:pairwise_coupling} \end{equation} where $"
3428,ID3806,Represents Phase Dominant External Perturber Relation,1,elementary_latex,376,"$ represents the phase of a dominant external perturber (e.g., a giant planet). \subsection{Distance-Weighted Coupling} Mutual interactions are assumed to decay with radial separation and are normalized by the system size: \begin{equation} K_{ij} = \frac{K_0}{N}\, \frac{\exp\!\big(-|r_i-r_j|/L\big)}{|r_i-r_j|+\varepsilon}, \label{eq:pairwise_coupling} \end{equation} where $"
3429,ID3807,Regularizes Interaction at Small Separations Relation,1,elementary_latex,271,"$ regularizes the interaction at small separations. The coupling to the external perturber is modeled by a cubic decay in radial distance, \begin{equation} K_{J,i} = \kappa_J\, \frac{1}{\big(|r_i-r_J|+\varepsilon\big)^3}, \label{eq:jupiter_coupling} \end{equation} with $"
3430,ID3808,Tunnel Quantum Phase Angle Laplacian Operator,1,relation_latex,75,"$Ĥtunnel = -\hbar^2/(2 m_{eff}) \nabla^2 + V_{barrier}(r, \theta, \phi, t)$"
3431,ID3809,Stress-Energy Tensor,1,elementary_latex,53,$ĤER = \int \sqrt{|g|} R^{\mu\nu} T_{\mu\nu} d\Sigma$
3432,ID3810,Action Expansion,1,operator_latex,180,$ĤSC = \sum (\epsilon_k - \mu)(c^\dagger_{k\uparrow} c_{k\uparrow} + c^\dagger_{k\downarrow} c_{k\downarrow}) + \Delta \sum (c^\dagger_{k\uparrow} c^\dagger_{-k\downarrow} + h.c.)$
3433,ID3811,Cymatic Density,1,operator_latex,61,"$Ĥcymatic = \int \rho(r, t) \Phi_{acoustic}[\omega, k, t] dr$"
3434,ID3812,Quantum Partition Function Relation,1,logical_latex,168,"$ĤTZP = \delta(r) |TZP \rangle \langle TZP| * (ZeroPointExtraction[\hbar \omega/2] + DimensionalCollapse[4D \to 2D] + InfiniteOrderTransition[D[\#, \{t, \infty\}] \&])$"
3435,ID3813,Stellarflow Cymatic Action Definition,1,elementary_latex,229,"$StellarFlow[t] := WeierstrassFunction[\text{CelestialCoordinates} /. \{\alpha \to 2\pi BesselJ[0, \omega_{cymatic} t], \delta \to ArcSin[Sin[\omega_{precession} t]], r \to R_{sphere} (1 + \epsilon Sin[n \omega_{rotation} t])\}]$"
3436,ID3814,BlobType Rank Relation,1,elementary_latex,121,"$BlobType \to \{ M \in \mathbb{R}^{m \times n} : Rank[M] = \min(m,n) \land \frac{\sigma_{max}}{\sigma_{min}} < \kappa \}$"
3437,ID3815,Lagrangian,1,elementary_latex,83,"$L(\vec{x}) = \text{Logit}[\text{Mod}[\hat{n} \cdot \text{diag}(\pi_{digits}), 1]]$"
3438,ID3816,Recursivetoroidalencoding Action Relation,1,logical_latex,69,"\[ \{\mathbf{n}_i\}_{i=1}^{153{,}600}, \quad \mathbf{n}_i \in S^2, \]"
3439,ID3817,"Definition of p_i,k",1,relation_latex,78,"\[ \mathbf{p}_{i,k} = r_{i,k} \, \mathbf{n}_i, \quad r_{i,k} = e^{t_{i,k}}. \]"
3440,ID3818,Recursivetoroidalencoding Transfer Operator,1,relation_latex,35,\[ \mathcal{T} = S^1 \times S^1. \]
3441,ID3819,Transfer Operator,1,symbolic_latex,66,"\[ \mathcal{T} \longrightarrow \mathcal{E} \longrightarrow S^2, \]"
3442,ID3820,Times ℝ Fiber Relation,1,logical_latex,704,"\[Times] \[DoubleStruckCapitalR]^3; Fiber = TangentSpace[Base]; TotalSpace = TangentBundle[Base]; Projection = \[Pi] : TotalSpace \[RightArrow] Base ] (* Local trivialization *) LocalChart[U_, \[Phi]_] := Homeomorphism[ \[Pi]^-1[U] \[RightArrow] U \[Times] Fiber, Satisfying[Smoothness \[Conjunct] Diffeomorphism] ] \end{implementation} \subsection{State Space Functor} \begin{definition}[State Space Functor] Define the \emph{state space functor} \(\mathcal{F}:\mathbf{Time}\to\mathbf{Diff}\) from the category of non‑negative real numbers (treated as a poset) to the category of smooth manifolds by \begin{itemize} \item \(\mathcal{F}(t) = T^*(\mathrm{SO}(3)\times\mathbb{R}^3)\), the phase space a ..."
3443,ID3821,Wedge Dq Sum DOmega Wedge Relation,1,logical_latex,429,"\[Wedge] \mathrm{d}q[[i]], {i, 1, 3}] + Sum[\[Epsilon]^{i j k} L_j\, \mathrm{d}\omega_k \[Wedge] \mathrm{d}\omega_i, {i,1,3},{j,1,3},{k,1,3}]; \omega ]\); \end{implementation} \subsection{Poisson Bracket} \begin{definition}[Poisson Bracket] Given the symplectic form \(\omega\), the Poisson bracket of two observables \(F,G\in C^{\infty}(\mathcal{P})\) is defined by \[ \{F,G\}_{\omega} = \omega^{-1}(\mathrm{d}F,\mathrm{d}G). \]"
3444,ID3822,Refactored Derivations Equation,1,elementary_latex,282,"\[ \{F,G\} = \sum_{i} \left(\frac{\partial F}{\partial q^i}\frac{\partial G}{\partial p_i} - \frac{\partial G}{\partial q^i}\frac{\partial F}{\partial p_i}\right) + \sum_{i,j,k} \varepsilon^{ijk} \omega^i \frac{\partial F}{\partial \omega^j} \frac{\partial G}{\partial \omega^k}. \]"
3445,ID3823,Gyromagnetic Energy Relation,1,elementary_latex,404,"\[Epsilon]^{i j k} \[Omega]^{i} D[F, \[Omega]^j] D[G, \[Omega]^k], {i,1,3},{j,1,3},{k,1,3}] ]; \end{implementation} \subsection{Hamiltonian and Equations of Motion} \begin{definition}[Hamiltonian] The Hamiltonian of the gyro–quantum system is a sum of kinetic, magnetic, quantum, and coupling terms, \[ H(\Psi,\pi) = T_{\text{kinetic}} + U_{\text{magnetic}} + U_{\text{quantum}} + H_{\text{coupling}}. \]"
3446,ID3824,Field Strength Relation,1,elementary_latex,57,"\[ \frac{\mathrm{d}F}{\mathrm{d}t} = \{F,H\}_{\omega}. \]"
3447,ID3825,Hamiltonian Evolution Equation,1,elementary_latex,159,"\[ \frac{\mathrm{d}q}{\mathrm{d}t} = \frac{\partial H}{\partial p},\qquad \frac{\mathrm{d}p}{\mathrm{d}t} = -\frac{\partial H}{\partial q} + F_{\text{ext}}. \]"
3448,ID3826,Gyromagnetic Pressure Definition,1,relation_latex,704,"\[Psi]_, \[Pi]_] := Module[{Tkin, Umag, Uquant, Hcouple}, Tkin = 1/2 \[Pi] . InverseMetric[\[Psi]] . \[Pi]; Umag = -MuEff[\[Psi]] . BExternal[r_cm[\[Psi]]] + (Mu0/(8 Pi)) VolumeIntegral[(Norm[Bdipole]^2 + Norm[Bgyro]^2), {r, V}]; Uquant = Sum[\[HBar] omega[n] (n_n + 1/2), {n, 1, Infinity}] + UTunnel[d[\[Psi]]]; Hcouple = (gfactor MuB/\[HBar]) Lgyro[\[Psi]] . MuEff[\[Psi]] + \[Lambda]coupling A[r_obs] . Jgyro[\[Psi]]; Tkin + Umag + Uquant + Hcouple ]; (* Hamilton's equations *) EquationsOfMotion[F_] := PoissonBracket[F, Hamiltonian[\[Psi], \[Pi]]]; \end{implementation} \section{Quantum and Instanton Analysis} This part of the appendix develops the quantum field theoretic description of the gy ..."
3449,ID3827,Mu Haar Hmagnetic Relation,1,elementary_latex,592,"\[Mu]Haar]; Hmagnetic= DirectSum[Table[BasisVector[n], {n, 0, Infinity}]]; Hphoton = DirectSum[Table[BasisVector[{k, \[Sigma]}], {k, MomentumSpace}, {\[Sigma], {L, R}}]]; Htotal = TensorProduct[Hgyro, Hmagnetic, Hphoton]; \end{implementation} \subsection{Tunneling Hamiltonian and Instanton Action} \begin{definition}[Tunneling Hamiltonian] Define the tunneling Hamiltonian acting on the flux degree of freedom by \[ H_{\text{tunnel}} = \hbar\omega_0\,a^\dagger a + \frac{\hbar^2}{2m_{\text{eff}}}\,\partial_d^2 + V(d) + g_{\text{tunnel}}\,(a^\dagger + a)(\partial_d + \partial_d^\dagger), \]"
3450,ID3828,Tunnel Quantum Vector Potential Expansion,1,operator_latex,79,"\[ A_{\text{tunnel}} = \sum_{n=1}^{\infty} A_n \exp\bigl(-n S_0/\hbar\bigr), \]"
3451,ID3829,HBar Adag HBar MEff Relation,1,relation_latex,704,"\[HBar] omega0 adag a + (\[HBar]^2/(2 mEff)) D[d, {1,2}] + V + gTunnel (adag + a)(D[d] + D[d]^\dagger) ]; (* Instanton action functional *) Sinstanton[d_] := FunctionalIntegral[ Integrand[1/2 mEff (Derivative[1][d][\[Tau]])^2 - V[d[\[Tau]]], {\[Tau], -\[Infinity], \[Infinity]}], BoundaryConditions -> {d[-\[Infinity]] == dInitial, d[\[Infinity]] == dFinal, Minimize[S]} ]; Atunnel = Sum[A[n] Exp[-n S0/\[HBar]], {n, 1, Infinity}]; \end{implementation} \subsection{Wavefunction Ansatz} \begin{definition}[Wavefunction Ansatz] In an occupation–number representation the total wavefunction is \[ \Psi_{\text{total}}(\{n_{\text{flux}},n_L,n_R\},t) = \psi_{\text{gyro}}(g,\omega)\,\psi_{\text{magnetic}}( ..."
3452,ID3830,Gyromagnetic Wavefunction Laplacian Operator,1,elementary_latex,427,"\begin{align*} \psi_{\text{gyro}}(g,\omega) &= \exp\bigl(-|\omega-\omega_0|^2/(2\Delta\omega^2)\bigr) Y_{\ell m}(g),\\ \psi_{\text{magnetic}}(n) &= \frac{(a^\dagger)^n}{\sqrt{n!}}\,|0\rangle,\\ \psi_{\text{photon}}(n_L,n_R) &= \frac{(\hat{a}_L^\dagger)^{n_L}(\hat{a}_R^\dagger)^{n_R} + \mathrm{e}^{\mathrm{i}\varphi_{\text{helix}}}(\hat{a}_R^\dagger)^{n_L}(\hat{a}_L^\dagger)^{n_R}}{\sqrt{n_L! n_R!}}\,|0,0\rangle. \end{align*}"
3453,ID3831,Hamiltonian,1,relation_latex,112,"\[ H_{\text{total}}(t) = H_{\text{classical}} + H_{\text{rotating}} + H_{\text{quantum}} + H_{\text{photon}}, \]"
3454,ID3832,Field Strength Relation,1,relation_latex,58,\(\mathcal{F}(t) = T^*(\mathrm{SO}(3)\times\mathbb{R}^3)\)
3455,ID3833,Field Strength Functor,1,logical_latex,62,"\(\mathcal{F}(t_1\to t_2) = \mathrm{FlowMap}(\Psi, t_1, t_2)\)"
3456,ID3834,Given Torsion Relation,1,relation_latex,154,"\(t\) is given by \[ \tau_t: \Psi(t) \longmapsto g(t)\cdot\Psi(t), \] where \(g(t) = (\mathrm{e}^{\mathrm{i}\theta(t)}, R(\alpha(t),\beta(t),\gamma(t)))\)"
3457,ID3835,Refactored Derivations Equation,1,relation_latex,44,\(\mathcal{P}=T^*(SO(3)\times\mathbb{R}^3)\)
3458,ID3836,Gyromagnetic Mode Frequency Definition,1,relation_latex,293,"\(\omega[\Psi_, T\Psi_] := Module[{q, p, dq, dp}, q = {r_cm, g}; p = {p_cm, L_gyro}; (* Translational part *) \omega = Sum[\mathrm{d}p[[i]] \[Wedge] \mathrm{d}q[[i]], {i, 1, 3}] + Sum[\[Epsilon]^{i j k} L_j\, \mathrm{d}\omega_k \[Wedge] \mathrm{d}\omega_i, {i,1,3},{j,1,3},{k,1,3}]; \omega ]\)"
3459,ID3837,Be Vector Field Defined by Hamiltonian,1,relation_latex,87,\(X_H\) be the Hamiltonian vector field defined by \(\iota_{X_H}\omega = -\mathrm{d}H\)
3460,ID3838,Given Field Strength Relation,1,elementary_latex,129,"\(F\) is given by \[ \frac{\mathrm{d}F}{\mathrm{d}t} = \{F,H\}_{\omega}. \] In coordinates, the equations of motion for \((q,p)\)"
3461,ID3839,With Symplectic Form Yields Negative Relation,1,relation_latex,126,"\(X_H\) with the symplectic form yields the negative differential of the Hamiltonian. The general identity \(\dot{F}=\{F,H\}\)"
3462,ID3840,Gyromagnetic Hamiltonian,1,relation_latex,81,"\(\mathcal{H}_{\text{gyro}} = L^2\bigl(SO(3), \mathrm{d}\mu_{\text{Haar}}\bigr)\)"
3463,ID3841,Tunnel Quantum Potential Expansion,1,operator_latex,102,"\(V\) is \[ A_{\text{tunnel}} = \sum_{n=1}^{\infty} A_n \exp\bigl(-n S_0/\hbar\bigr), \] where \(S_0\)"
3464,ID3842,Greens Function Relation,1,elementary_latex,294,"\(\mu_r\), the Green’s function is \[ G(r,r') = \frac{1}{4\pi |r-r'|} + \sum_{\ell=0}^{\infty} \sum_{m=-\ell}^{\ell} A_{\ell m}(\mu_r) Y_{\ell m}(\theta,\varphi)\,\overline{Y_{\ell m}(\theta',\varphi')} \frac{(\min(r,r')/\max(r,r'))^{\ell}}{\max(r,r')}. \] The coefficient \(A_{\ell m}(\mu_r)\)"
3465,ID3843,Vector Potential Relation,1,elementary_latex,85,\( A_{\ell m}(\mu_r) = \frac{(\ell+1)(\mu_r-1)}{(\ell+1)\mu_r + \ell} R^{2\ell+1}. \)
3466,ID3844,Decomposed Phase Angle Relation,1,relation_latex,190,"\(t\) is decomposed as \[ A(r,\theta,\varphi,t) = A_{\text{classical}} + A_{\text{quantum}} + A_{\text{photon}} + A_{\text{boundary}}, \] where \begin{itemize} \item \(A_{\text{classical}}\)"
