scenario,rho_vac,pressure,pressure_derivative,pressure_gap
offset_pressure_floor,4.1259999999999994,1.3075503999999993,1.3007999999999997,1.0575503999999993
offset_pressure_floor,4.128,1.3101536000000003,1.3024000000000002,1.0601536000000003
offset_pressure_floor,4.13,1.31276,1.304,1.06276
offset_pressure_floor,4.132,1.3153695999999997,1.3055999999999999,1.0653695999999997
offset_pressure_floor,4.134,1.3179824000000007,1.3072000000000004,1.0679824000000007
offset_pressure_floor,4.136,1.3205984000000002,1.3088000000000002,1.0705984000000002
offset_pressure_floor,4.138,1.3232176,1.3104,1.0732176
offset_pressure_floor,4.140000000000001,1.3258400000000008,1.3120000000000005,1.0758400000000008
offset_pressure_floor,4.1419999999999995,1.3284655999999992,1.3135999999999997,1.0784655999999992
offset_pressure_floor,4.144,1.3310944000000002,1.3152000000000001,1.0810944000000002
offset_pressure_floor,4.146,1.3337264,1.3168,1.0837264
offset_pressure_floor,4.148,1.3363615999999996,1.3183999999999998,1.0863615999999996
offset_pressure_floor,4.15,1.3390000000000004,1.3200000000000003,1.0890000000000004
offset_pressure_floor,4.152,1.3416416000000002,1.3216,1.0916416000000002
offset_pressure_floor,4.154,1.3442863999999999,1.3232,1.0942863999999999
offset_pressure_floor,4.156000000000001,1.346934400000001,1.3248000000000006,1.096934400000001
offset_pressure_floor,4.1579999999999995,1.3495855999999993,1.3263999999999996,1.0995855999999993
offset_pressure_floor,4.16,1.35224,1.3280000000000003,1.10224
offset_pressure_floor,4.162,1.3548976,1.3296000000000001,1.1048976
offset_pressure_floor,4.164,1.3575583999999996,1.3312,1.1075583999999996
offset_pressure_floor,4.166,1.3602224000000005,1.3328000000000004,1.1102224000000005
offset_pressure_floor,4.168,1.3628896000000004,1.3344000000000003,1.1128896000000004
offset_pressure_floor,4.17,1.36556,1.336,1.11556
offset_pressure_floor,4.172000000000001,1.3682336000000008,1.3376000000000006,1.1182336000000008
offset_pressure_floor,4.1739999999999995,1.3709103999999994,1.3391999999999997,1.1209103999999994
offset_pressure_floor,4.176,1.3735904,1.3408000000000002,1.1235904
offset_pressure_floor,4.178,1.3762736,1.3424,1.1262736
offset_pressure_floor,4.18,1.3789599999999997,1.3439999999999999,1.1289599999999997
offset_pressure_floor,4.182,1.3816496000000005,1.3456000000000004,1.1316496000000005
offset_pressure_floor,4.184,1.3843424000000002,1.3472000000000002,1.1343424000000002
offset_pressure_floor,4.186,1.3870384,1.3488,1.1370384
offset_pressure_floor,4.188000000000001,1.3897376000000008,1.3504000000000005,1.1397376000000008
offset_pressure_floor,4.1899999999999995,1.3924399999999995,1.3519999999999996,1.1424399999999995
offset_pressure_floor,4.192,1.3951456000000002,1.3536000000000001,1.1451456000000002
offset_pressure_floor,4.194,1.3978544,1.3552,1.1478544
offset_pressure_floor,4.196,1.4005663999999995,1.3567999999999998,1.1505663999999995
offset_pressure_floor,4.198,1.4032816000000006,1.3584000000000005,1.1532816000000006
offset_pressure_floor,4.2,1.4060000000000004,1.3600000000000003,1.1560000000000004
offset_pressure_floor,4.202,1.4087216,1.3616000000000001,1.1587216
offset_pressure_floor,4.204000000000001,1.4114464000000009,1.3632000000000006,1.1614464000000009
offset_pressure_floor,4.2059999999999995,1.4141743999999994,1.3647999999999998,1.1641743999999994
offset_pressure_floor,4.208,1.4169056000000004,1.3664000000000003,1.1669056000000004
offset_pressure_floor,4.21,1.41964,1.368,1.16964
offset_pressure_floor,4.212,1.4223775999999997,1.3696,1.1723775999999997
offset_pressure_floor,4.214,1.4251184000000006,1.3712000000000004,1.1751184000000006
offset_pressure_floor,4.216,1.4278624000000002,1.3728000000000002,1.1778624000000002
offset_pressure_floor,4.218,1.4306096000000001,1.3744,1.1806096000000001
offset_pressure_floor,4.220000000000001,1.433360000000001,1.3760000000000006,1.183360000000001
offset_pressure_floor,4.2219999999999995,1.4361135999999994,1.3775999999999997,1.1861135999999994
offset_pressure_floor,4.224,1.4388704000000003,1.3792000000000002,1.1888704000000003
offset_pressure_floor,4.226,1.4416304,1.3808,1.1916304
offset_pressure_floor,4.228,1.4443935999999997,1.3823999999999999,1.1943935999999997
offset_pressure_floor,4.23,1.4471600000000007,1.3840000000000003,1.1971600000000007
offset_pressure_floor,4.232,1.4499296000000004,1.3856000000000002,1.1999296000000004
offset_pressure_floor,4.234,1.4527024,1.3872,1.2027024
offset_pressure_floor,4.236000000000001,1.455478400000001,1.3888000000000007,1.205478400000001
offset_pressure_floor,4.2379999999999995,1.4582575999999996,1.3903999999999996,1.2082575999999996
offset_pressure_floor,4.24,1.4610400000000006,1.3920000000000003,1.2110400000000006
offset_pressure_floor,4.242,1.4638256,1.3936000000000002,1.2138256
offset_pressure_floor,4.244,1.4666143999999999,1.3952,1.2166143999999999
offset_pressure_floor,4.246,1.4694064000000007,1.3968000000000005,1.2194064000000007
offset_pressure_floor,4.248,1.4722016000000004,1.3984000000000003,1.2222016000000004
offset_pressure_floor,4.25,1.475,1.4000000000000001,1.225
offset_pressure_floor,4.252000000000001,1.4778016000000012,1.4016000000000006,1.2278016000000012
offset_pressure_floor,4.254,1.4806063999999994,1.4031999999999998,1.2306063999999994
offset_pressure_floor,4.256,1.4834144000000005,1.4048000000000003,1.2334144000000005
offset_pressure_floor,4.258,1.4862256,1.4064,1.2362256
offset_pressure_floor,4.26,1.48904,1.408,1.23904
offset_pressure_floor,4.2620000000000005,1.4918576000000008,1.4096000000000004,1.2418576000000008
offset_pressure_floor,4.264,1.4946784000000004,1.4112000000000002,1.2446784000000004
offset_pressure_floor,4.266,1.4975024000000001,1.4128,1.2475024000000001
offset_pressure_floor,4.268000000000001,1.500329600000001,1.4144000000000005,1.250329600000001
offset_pressure_floor,4.27,1.5031599999999994,1.4159999999999997,1.2531599999999994
offset_pressure_floor,4.272,1.5059936000000005,1.4176000000000002,1.2559936000000005
offset_pressure_floor,4.274,1.5088304000000001,1.4192,1.2588304000000001
offset_pressure_floor,4.276,1.5116703999999999,1.4207999999999998,1.2616703999999999
offset_pressure_floor,4.2780000000000005,1.5145136000000008,1.4224000000000006,1.2645136000000008
offset_pressure_floor,4.28,1.5173600000000005,1.4240000000000004,1.2673600000000005
offset_pressure_floor,4.282,1.5202096000000003,1.4256000000000002,1.2702096000000003
offset_pressure_floor,4.284000000000001,1.523062400000001,1.4272000000000007,1.273062400000001
offset_pressure_floor,4.286,1.5259183999999995,1.4287999999999998,1.2759183999999995
offset_pressure_floor,4.288,1.5287776000000006,1.4304000000000003,1.2787776000000006
offset_pressure_floor,4.29,1.5316400000000001,1.4320000000000002,1.2816400000000001
offset_pressure_floor,4.292,1.5345056,1.4336,1.2845056
offset_pressure_floor,4.2940000000000005,1.537374400000001,1.4352000000000005,1.287374400000001
offset_pressure_floor,4.296,1.5402464000000005,1.4368000000000003,1.2902464000000005
offset_pressure_floor,4.298,1.5431216,1.4384000000000001,1.2931216
offset_pressure_floor,4.300000000000001,1.5460000000000012,1.4400000000000006,1.2960000000000012
offset_pressure_floor,4.302,1.5488815999999996,1.4415999999999998,1.2988815999999996
offset_pressure_floor,4.304,1.5517664000000004,1.4432000000000003,1.3017664000000004
offset_pressure_floor,4.306,1.5546544000000002,1.4448,1.3046544000000002
offset_pressure_floor,4.308,1.5575455999999999,1.4464,1.3075455999999999
offset_pressure_floor,4.3100000000000005,1.5604400000000007,1.4480000000000004,1.3104400000000007
offset_pressure_floor,4.312,1.5633376000000005,1.4496000000000002,1.3133376000000005
offset_pressure_floor,4.314,1.5662384000000003,1.4512,1.3162384000000003
offset_pressure_floor,4.316000000000001,1.5691424000000012,1.4528000000000008,1.3191424000000012
offset_pressure_floor,4.318,1.5720495999999995,1.4543999999999997,1.3220495999999995
offset_pressure_floor,4.32,1.5749600000000006,1.4560000000000004,1.3249600000000006
offset_pressure_floor,4.322,1.5778736000000002,1.4576000000000002,1.3278736000000002
offset_pressure_floor,4.324,1.5807903999999997,1.4592,1.3307903999999997
offset_pressure_floor,4.3260000000000005,1.5837104000000009,1.4608000000000005,1.3337104000000009
offset_pressure_floor,4.328,1.5866336000000005,1.4624000000000004,1.3366336000000005
offset_pressure_floor,4.33,1.5895600000000003,1.4640000000000002,1.3395600000000003
offset_pressure_floor,4.332000000000001,1.5924896000000013,1.4656000000000007,1.3424896000000013
offset_pressure_floor,4.334,1.5954223999999995,1.4671999999999998,1.3454223999999995
offset_pressure_floor,4.336,1.5983584000000004,1.4688000000000003,1.3483584000000004
offset_pressure_floor,4.338,1.6012976000000003,1.4704000000000002,1.3512976000000003
offset_pressure_floor,4.34,1.6042399999999999,1.472,1.3542399999999999
offset_pressure_floor,4.3420000000000005,1.6071856000000009,1.4736000000000005,1.3571856000000009
offset_pressure_floor,4.343999999999999,1.6101343999999993,1.4751999999999996,1.3601343999999993
offset_pressure_floor,4.346,1.6130864000000003,1.4768000000000001,1.3630864000000003
offset_pressure_floor,4.348,1.6160416,1.4784,1.3660416
offset_pressure_floor,4.35,1.6189999999999996,1.4799999999999998,1.3689999999999996
offset_pressure_floor,4.352,1.6219616000000006,1.4816000000000003,1.3719616000000006
offset_pressure_floor,4.354,1.6249264000000003,1.4832,1.3749264000000003
offset_pressure_floor,4.356,1.6278943999999997,1.4848,1.3778943999999997
offset_pressure_floor,4.3580000000000005,1.6308656000000008,1.4864000000000006,1.3808656000000008
offset_pressure_floor,4.359999999999999,1.6338399999999993,1.4879999999999995,1.3838399999999993
offset_pressure_floor,4.362,1.6368176000000003,1.4896000000000003,1.3868176000000003
offset_pressure_floor,4.364,1.6397983999999999,1.4912,1.3897983999999999
offset_pressure_floor,4.366,1.6427823999999998,1.4928,1.3927823999999998
offset_pressure_floor,4.368,1.6457696000000006,1.4944000000000004,1.3957696000000006
offset_pressure_floor,4.37,1.6487600000000002,1.4960000000000002,1.3987600000000002
offset_pressure_floor,4.372,1.6517536,1.4976,1.4017536
offset_pressure_floor,4.3740000000000006,1.654750400000001,1.4992000000000005,1.404750400000001
offset_pressure_floor,4.3759999999999994,1.6577503999999994,1.5007999999999997,1.4077503999999994
offset_pressure_floor,4.378,1.6607536000000003,1.5024000000000002,1.4107536000000003
offset_pressure_floor,4.38,1.66376,1.504,1.41376
offset_pressure_floor,4.382,1.6667695999999996,1.5055999999999998,1.4167695999999996
offset_pressure_floor,4.384,1.6697824000000008,1.5072000000000003,1.4197824000000008
offset_pressure_floor,4.386,1.6727984000000002,1.5088000000000001,1.4227984000000002
offset_pressure_floor,4.388,1.6758176,1.5104,1.4258176
offset_pressure_floor,4.390000000000001,1.678840000000001,1.5120000000000005,1.428840000000001
offset_pressure_floor,4.3919999999999995,1.6818655999999992,1.5135999999999996,1.4318655999999992
offset_pressure_floor,4.394,1.6848944000000001,1.5152,1.4348944000000001
offset_pressure_floor,4.396,1.6879264,1.5168,1.4379264
offset_pressure_floor,4.398,1.6909615999999996,1.5183999999999997,1.4409615999999996
offset_pressure_floor,4.4,1.6940000000000006,1.5200000000000005,1.4440000000000006
offset_pressure_floor,4.402,1.6970416000000004,1.5216000000000003,1.4470416000000004
offset_pressure_floor,4.404,1.7000864,1.5232,1.4500864
offset_pressure_floor,4.406000000000001,1.703134400000001,1.5248000000000006,1.453134400000001
offset_pressure_floor,4.4079999999999995,1.7061855999999993,1.5263999999999998,1.4561855999999993
offset_pressure_floor,4.41,1.7092400000000003,1.5280000000000002,1.4592400000000003
offset_pressure_floor,4.412,1.7122976,1.5296,1.4622976
offset_pressure_floor,4.414,1.7153583999999995,1.5312,1.4653583999999995
offset_pressure_floor,4.416,1.7184224000000006,1.5328000000000004,1.4684224000000006
offset_pressure_floor,4.418,1.7214896000000004,1.5344000000000002,1.4714896000000004
offset_pressure_floor,4.42,1.72456,1.536,1.47456
offset_pressure_floor,4.422000000000001,1.727633600000001,1.5376000000000005,1.477633600000001
offset_pressure_floor,4.4239999999999995,1.7307103999999993,1.5391999999999997,1.4807103999999993
offset_pressure_floor,4.426,1.7337904000000002,1.5408000000000002,1.4837904000000002
offset_pressure_floor,4.428,1.7368736,1.5424,1.4868736
offset_pressure_floor,4.43,1.7399599999999997,1.5439999999999998,1.4899599999999997
offset_pressure_floor,4.432,1.7430496000000006,1.5456000000000003,1.4930496000000006
offset_pressure_floor,4.434,1.7461424000000003,1.5472000000000001,1.4961424000000003
offset_pressure_floor,4.436,1.7492384,1.5488,1.4992384
offset_pressure_floor,4.438000000000001,1.752337600000001,1.5504000000000007,1.502337600000001
offset_pressure_floor,4.4399999999999995,1.7554399999999992,1.5519999999999996,1.5054399999999992
offset_pressure_floor,4.442,1.7585456000000004,1.5536000000000003,1.5085456000000004
offset_pressure_floor,4.444,1.7616544,1.5552000000000001,1.5116544
offset_pressure_floor,4.446,1.7647663999999996,1.5568,1.5147663999999996
offset_pressure_floor,4.448,1.7678816000000008,1.5584000000000005,1.5178816000000008
offset_pressure_floor,4.45,1.7710000000000004,1.5600000000000003,1.5210000000000004
offset_pressure_floor,4.452,1.7741216,1.5616,1.5241216
offset_pressure_floor,4.454000000000001,1.777246400000001,1.5632000000000006,1.527246400000001
offset_pressure_floor,4.4559999999999995,1.7803743999999995,1.5647999999999997,1.5303743999999995
offset_pressure_floor,4.458,1.7835056000000005,1.5664000000000002,1.5335056000000005
offset_pressure_floor,4.46,1.78664,1.568,1.53664
offset_pressure_floor,4.462,1.7897775999999999,1.5695999999999999,1.5397775999999999
offset_pressure_floor,4.464,1.7929184000000007,1.5712000000000004,1.5429184000000007
offset_pressure_floor,4.466,1.7960624000000003,1.5728000000000002,1.5460624000000003
offset_pressure_floor,4.468,1.7992096000000002,1.5744,1.5492096000000002
offset_pressure_floor,4.470000000000001,1.802360000000001,1.5760000000000005,1.552360000000001
offset_pressure_floor,4.4719999999999995,1.8055135999999994,1.5775999999999997,1.5555135999999994
offset_pressure_floor,4.474,1.8086704000000005,1.5792000000000002,1.5586704000000005
offset_pressure_floor,4.476,1.8118304,1.5808,1.5618304
offset_pressure_floor,4.478,1.8149935999999998,1.5823999999999998,1.5649935999999998
offset_pressure_floor,4.48,1.8181600000000007,1.5840000000000005,1.5681600000000007
offset_pressure_floor,4.482,1.8213296000000003,1.5856000000000003,1.5713296000000003
offset_pressure_floor,4.484,1.8245024,1.5872000000000002,1.5745024
offset_pressure_floor,4.486000000000001,1.827678400000001,1.5888000000000007,1.577678400000001
offset_pressure_floor,4.4879999999999995,1.8308575999999994,1.5903999999999998,1.5808575999999994
offset_pressure_floor,4.49,1.8340400000000006,1.5920000000000003,1.5840400000000006
offset_pressure_floor,4.492,1.8372256,1.5936000000000001,1.5872256
offset_pressure_floor,4.494,1.8404143999999998,1.5952,1.5904143999999998
offset_pressure_floor,4.496,1.8436064000000008,1.5968000000000004,1.5936064000000008
offset_pressure_floor,4.498,1.8468016000000005,1.5984000000000003,1.5968016000000005
offset_pressure_floor,4.5,1.85,1.6,1.6
sharp_stationary_carrier,-0.35,1.3699999999999997,-4.199999999999999,1.4699999999999998
sharp_stationary_carrier,-0.3493,1.36706147,-4.1958,1.46706147
sharp_stationary_carrier,-0.34859999999999997,1.3641258799999993,-4.191599999999999,1.4641258799999994
sharp_stationary_carrier,-0.3479,1.3611932299999998,-4.1874,1.46119323
sharp_stationary_carrier,-0.34719999999999995,1.3582635199999995,-4.183199999999999,1.4582635199999996
sharp_stationary_carrier,-0.3465,1.3553367499999995,-4.178999999999999,1.4553367499999996
sharp_stationary_carrier,-0.3458,1.35241292,-4.174799999999999,1.45241292
sharp_stationary_carrier,-0.34509999999999996,1.3494920299999997,-4.170599999999999,1.4494920299999998
sharp_stationary_carrier,-0.3444,1.3465740799999995,-4.166399999999999,1.4465740799999995
sharp_stationary_carrier,-0.3437,1.3436590699999997,-4.1622,1.4436590699999998
sharp_stationary_carrier,-0.34299999999999997,1.3407469999999997,-4.1579999999999995,1.4407469999999998
sharp_stationary_carrier,-0.3423,1.3378378699999995,-4.1537999999999995,1.4378378699999996
sharp_stationary_carrier,-0.34159999999999996,1.33493168,-4.1495999999999995,1.43493168
sharp_stationary_carrier,-0.3409,1.3320284299999998,-4.1453999999999995,1.43202843
sharp_stationary_carrier,-0.3402,1.3291281199999996,-4.1411999999999995,1.4291281199999997
sharp_stationary_carrier,-0.33949999999999997,1.32623075,-4.1370000000000005,1.42623075
sharp_stationary_carrier,-0.3388,1.3233363199999997,-4.1328,1.4233363199999998
sharp_stationary_carrier,-0.33809999999999996,1.3204448299999996,-4.1286,1.4204448299999997
sharp_stationary_carrier,-0.3374,1.31755628,-4.1244,1.4175562800000001
