"id","title","uuid","loc_class","arxiv_class","RTEID","poloidal_theta_rad","toroidal_phi_rad","rteid_source","PiID","TZPi","PiPE_position"
"ID4506","Lagrangian","40c475bb-a468-5197-8526-2557ab0558e0","QH - Natural history/biology","q-bio.NC","RTE:P17497.7987:T3.6982","17497.7987","3.6982","computed","3111790429782","0","4513"
"ID4507","Final Acbd Equation","3c61782d-c06e-56ae-8b45-9efaaebeb285","QA - Mathematics: geometry and topology","math.DG","RTE:P17501.6819:T3.7046","17501.6819","3.7046","computed","1117904297828","4","4514"
"ID4508","Final Acbd Equation","e71cd340-4940-5e35-a0a1-17b53f83d708","QA - Mathematics: geometry and topology","math.DG","RTE:P17505.5651:T3.7110","17505.5651","3.7110","computed","1179042978285","2","4515"
"ID4509","Final Acbd Equation","e0c1ae9f-2d18-5efb-b07b-97b5cc31cc98","QA - Mathematics: geometry and topology","math.DG","RTE:P17509.4483:T3.7174","17509.4483","3.7174","computed","1790429782856","9","4516"
"ID4510","Eigenvalue","b63c105b-448f-55e0-bcef-f83ea69301e5","QA - Mathematics: geometry and topology","math.DG","RTE:P17513.3316:T3.7238","17513.3316","3.7238","computed","7904297828564","7","4517"
"ID4511","Characteristic Confinement Time Obeys Relation","163d6127-ffaf-5442-a962-80f5906e7d6c","QA - Mathematics: geometry and topology","math.DG","RTE:P17517.2148:T3.7302","17517.2148","3.7302","computed","9042978285647","8","4518"
"ID4512","We Define DAAN Bio DAAN Which Relation","2fefae48-8bb4-5714-b745-4fa83383e470","QH - Natural history/biology","q-bio.NC","RTE:P17521.0980:T3.7366","17521.0980","3.7366","computed","0429782856475","2","4519"
"ID4513","Constraints Projection Properties Relation","50cb0308-a16b-5c6b-a122-f74e934341a3","QA - Mathematics: geometry and topology","math.DG","RTE:P17524.9812:T3.7430","17524.9812","3.7430","computed","4297828564750","8","4520"
"ID4514","Maximizes Mutual Information Under Compression Top Relation","3b2b12e4-0e9d-5378-83cc-adac769bc657","TK - Electrical engineering: information theory","cs.IT","RTE:P17528.8645:T3.7494","17528.8645","3.7494","computed","2978285647503","5","4521"
"ID4515","Define Kinetic Term Relation","8d7e5697-5798-5721-8f82-1a6188cbd5d8","QA - Mathematics: geometry and topology","math.DG","RTE:P17532.7477:T3.7558","17532.7477","3.7558","computed","9782856475032","6","4522"
"ID4516","Quantum Error for TZP Relation","ca79e3fe-dcc2-52a5-9278-4776e61531ec","QA - Mathematics: geometry and topology","math.DG","RTE:P17536.6309:T3.7622","17536.6309","3.7622","computed","7828564750320","4","4523"
"ID4517","Department Theoretical Biology University City Country Abstract Relation","af392550-d39e-5595-9908-a0ec6abc6405","QH - Natural history/biology","q-bio.NC","RTE:P17540.5141:T3.7686","17540.5141","3.7686","computed","8285647503203","7","4524"
"ID4518","Rabi Angular Velocity Relation","8a6585aa-8f48-5e2c-b13a-1701306b64bb","QA - Mathematics: geometry and topology","math.DG","RTE:P17544.3973:T3.7750","17544.3973","3.7750","computed","2856475032031","5","4525"
"ID4519","Which Gigantic Pairs Superposition","0c31b339-6af3-561d-9a30-36a8cd57cad6","QA - Mathematics: geometry and topology","math.DG","RTE:P17548.2806:T3.7814","17548.2806","3.7814","computed","8564750320319","0","4526"
"ID4520","Kissing Capacitance Relation","4ee850ee-86b6-5f8a-ad46-34633d28b030","QA - Mathematics: geometry and topology","math.DG","RTE:P17552.1638:T3.7878","17552.1638","3.7878","computed","5647503203198","3","4527"
"ID4521","Semantic Field Strength Relation","0eeedbec-3a20-5647-8133-b7ed65682d19","QA - Mathematics: geometry and topology","math.DG","RTE:P17556.0470:T3.7942","17556.0470","3.7942","computed","6475032031986","2","4528"
"ID4522","Wavefunction Relation","08e9ca58-7638-59ec-a2fc-f18e2f251fff","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P17559.9302:T3.8006","17559.9302","3.8006","computed","4750320319869","0","4529"
"ID4523","Which Gigantic Pairs Superposition","e8aee33b-6e91-5fd2-8158-3b746098d74e","QA - Mathematics: geometry and topology","math.DG","RTE:P17563.8135:T3.8070","17563.8135","3.8070","computed","7503203198691","3","4530"
"ID4524","Berry Phase","59969313-8f85-583e-8c82-2a4a643b565c","QA - Mathematics: geometry and topology","math.DG","RTE:P17567.6967:T3.8134","17567.6967","3.8134","computed","5032031986915","1","4531"
"ID4525","Opera Omnia Vol Equation","92a8cc3d-315b-519b-a53a-1db8f5f67379","QA - Mathematics: geometry and topology","math.DG","RTE:P17571.5799:T3.8198","17571.5799","3.8198","computed","0320319869151","9","4532"
"ID4526","Coupling Constant Relation","34218245-5dbf-5246-b07b-7c3966dc6d57","QA - Mathematics: geometry and topology","math.DG","RTE:P17575.4631:T3.8262","17575.4631","3.8262","computed","3203198691514","8","4533"
"ID4527","Kinetic Term Laplacian Operator","8f9a8ede-66e2-5226-8af6-a90c10674b02","QA - Mathematics: geometry and topology","math.DG","RTE:P17579.3463:T3.8326","17579.3463","3.8326","computed","2031986915140","6","4534"
"ID4528","Thetadw Phase Angle Relation","6602c1d2-c415-595c-abf4-de69a94e6981","QA - Mathematics: geometry and topology","math.DG","RTE:P17583.2296:T3.8390","17583.2296","3.8390","computed","0319869151402","9","4535"
"ID4529","Psi DLambda Text Relation","dfe0b392-1c2d-594e-b919-54f09f33d258","QA - Mathematics: geometry and topology","math.DG","RTE:P17587.1128:T3.8454","17587.1128","3.8454","computed","3198691514028","1","4536"
"ID4530","Theta Sin EiOmegat Text Bnd Relation","79ed5b46-57a1-5f08-badd-f154800192cf","QA - Mathematics: geometry and topology","math.DG","RTE:P17590.9960:T3.8518","17590.9960","3.8518","computed","1986915140287","5","4537"
"ID4531","Chemical Potential Relation","835fc827-7daa-55ff-95ce-a6eea5e17213","QA - Mathematics: geometry and topology","math.DG","RTE:P17594.8792:T3.8582","17594.8792","3.8582","computed","9869151402870","1","4538"
"ID4532","Opera Omnia Vol Equation","3b3180de-e045-5c2b-b9b0-bce058dcf4cd","QA - Mathematics: geometry and topology","math.DG","RTE:P17598.7625:T3.8646","17598.7625","3.8646","computed","8691514028708","4","4539"
"ID4533","Opera Omnia Vol Equation","192699a8-9224-5175-b249-47cf09126482","QA - Mathematics: geometry and topology","math.DG","RTE:P17602.6457:T3.8710","17602.6457","3.8710","computed","6915140287080","0","4540"
"ID4534","Opera Omnia Vol Equation","591e9697-c57b-5640-9afd-5b9ef9546587","QA - Mathematics: geometry and topology","math.DG","RTE:P17606.5289:T3.8774","17606.5289","3.8774","computed","9151402870808","2","4541"
"ID4535","Delta Expectation Value","6334111e-7f6f-5b5e-ac3d-bb9c45ed4294","QA - Mathematics: geometry and topology","math.DG","RTE:P17610.4121:T3.8838","17610.4121","3.8838","computed","1514028708085","8","4542"
"ID4536","Angular Velocity Evolution Equation","8c51b37e-3a02-5332-b05a-e4cc014f35cd","QA - Mathematics: geometry and topology","math.DG","RTE:P17614.2953:T3.8902","17614.2953","3.8902","computed","5140287080859","7","4543"
"ID4537","Action Divergence Field Equation","12846d2b-950d-584f-9c4f-ad185e3466ad","QA - Mathematics: geometry and topology","math.DG","RTE:P17618.1786:T3.8966","17618.1786","3.8966","computed","1402870808599","0","4544"
"ID4538","Opera Omnia Vol Equation","35760d65-6cf0-5afb-939d-7290f4fc51ea","QA - Mathematics: geometry and topology","math.DG","RTE:P17622.0618:T3.9030","17622.0618","3.9030","computed","4028708085990","8","4545"
"ID4539","Xi Scaling Law","21a0b77e-05bd-58bd-bc20-be9cfb440025","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P17625.9450:T3.9094","17625.9450","3.9094","computed","0287080859904","0","4546"
"ID4540","Coupled Hamiltonian","84e73109-8deb-57a4-89ef-ce9e264419cc","QA - Mathematics: geometry and topology","math.DG","RTE:P17629.8282:T3.9158","17629.8282","3.9158","computed","2870808599048","8","4547"
"ID4541","Coupled Quantum Hamiltonian Laplacian Operator","23bcf9e7-2a8b-5890-886b-3cc876698557","QA - Mathematics: geometry and topology","math.DG","RTE:P17633.7115:T3.9222","17633.7115","3.9222","computed","8708085990480","5","4548"
"ID4542","Holonomy Quantum State Expansion","6552104d-28cd-5310-854f-1a15d5393367","QA - Mathematics: geometry and topology","math.DG","RTE:P17637.5947:T3.9286","17637.5947","3.9286","computed","7080859904801","9","4549"
"ID4543","Kinetic Term Expansion","d988c092-0813-547d-8c38-f0bb6038001d","QH - Natural history/biology","q-bio.NC","RTE:P17641.4779:T3.9350","17641.4779","3.9350","computed","0808599048010","9","4550"
"ID4544","Capacitance Expansion","49545a48-1dcb-5fc9-94d1-f57a9d76cfd1","QA - Mathematics: geometry and topology","math.DG","RTE:P17645.3611:T3.9414","17645.3611","3.9414","computed","8085990480109","0","4551"
"ID4545","Coupled Quantum Hamiltonian","64078b49-2bb9-50f7-a007-8cf3947cf789","QA - Mathematics: geometry and topology","math.DG","RTE:P17649.2443:T3.9478","17649.2443","3.9478","computed","0859904801094","4","4552"
"ID4546","Angular Velocity Functional","c7a1f59e-17de-5d76-aa01-6cf800260016","QA - Mathematics: geometry and topology","math.DG","RTE:P17653.1276:T3.9542","17653.1276","3.9542","computed","8599048010941","8","4553"
"ID4547","Coupled Hamiltonian","a6d6ce4a-9c69-5ff7-91ca-e78075220a39","QA - Mathematics: geometry and topology","math.DG","RTE:P17657.0108:T3.9606","17657.0108","3.9606","computed","5990480109412","0","4554"
"ID4548","Quantum Magnetization Expansion","e87f8b86-f233-581b-9638-3bc859d55ff7","QA - Mathematics: geometry and topology","math.DG","RTE:P17660.8940:T3.9670","17660.8940","3.9670","computed","9904801094121","1","4555"
"ID4549","Magnetic Flux Functional","03ce3b58-b851-5345-82a7-c71e4fd33576","QC - Physics: plasma and electromagnetic fields","physics.plasm-ph","RTE:P17664.7772:T3.9734","17664.7772","3.9734","computed","9048010941214","0","4556"
"ID4550","Charge Tensor Coupling","a6a7b006-b4d0-5042-bc4e-7c117c6acf96","QA - Mathematics: geometry and topology","math.DG","RTE:P17668.6605:T3.9798","17668.6605","3.9798","computed","0480109412147","9","4557"
"ID4551","Magnetic Flux Relation","9c916704-86d3-5893-b125-54ff15cb650e","QC - Physics: plasma and electromagnetic fields","physics.plasm-ph","RTE:P17672.5437:T3.9862","17672.5437","3.9862","computed","4801094121472","4","4558"
"ID4552","Conductivity Relation","cf187d8b-49d7-54d2-9b1d-3a582f903c37","QC - Physics: relativity and gravitation","gr-qc","RTE:P17676.4269:T3.9926","17676.4269","3.9926","computed","8010941214722","1","4559"
"ID4553","Magnetic Field Evolution Equation","c8cf215c-1ecd-594a-a843-9d25f2191a51","QC - Physics: plasma and electromagnetic fields","physics.plasm-ph","RTE:P17680.3101:T3.9990","17680.3101","3.9990","computed","0109412147221","2","4560"
"ID4554","Potential Expansion","0a55c411-5078-5a96-a8b3-453de9e2356e","QA - Mathematics: geometry and topology","math.DG","RTE:P17684.1933:T4.0054","17684.1933","4.0054","computed","1094121472213","1","4561"
"ID4555","Holonomy Field Strength Relation","29a3203c-0b71-5e57-883b-095e4e259d91","QA - Mathematics: geometry and topology","math.DG","RTE:P17688.0766:T4.0118","17688.0766","4.0118","computed","0941214722131","4","4562"
"ID4556","Extr Viscosity Functional","54a536aa-fbc3-5d8e-a03c-fe6ecefa2b02","QA - Mathematics: geometry and topology","math.DG","RTE:P17691.9598:T4.0182","17691.9598","4.0182","computed","9412147221317","7","4563"
"ID4557","Pressure Expansion","d80f4c87-828b-5ff0-bf53-c249f35e387d","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P17695.8430:T4.0246","17695.8430","4.0246","computed","4121472213179","2","4564"
"ID4558","Carrier Eigenvalue","ff87034f-411b-5df5-bc6a-ba3e71b3dcde","QA - Mathematics: geometry and topology","math.DG","RTE:P17699.7262:T4.0310","17699.7262","4.0310","computed","1214722131794","2","4565"
"ID4559","Information Measure","42179cb0-da36-5f91-ac9c-dffe8f6fde35","TK - Electrical engineering: information theory","cs.IT","RTE:P17703.6095:T4.0374","17703.6095","4.0374","computed","2147221317947","1","4566"
"ID4560","Holonomy Berry Phase","c19c253e-34aa-52f2-b997-9f3a453e43d5","TK - Electrical engineering: information theory","cs.IT","RTE:P17707.4927:T4.0438","17707.4927","4.0438","computed","1472213179476","3","4567"
"ID4561","Opera Omnia Vol Equation","6952b1ff-57a3-53f4-a967-e02092a9fbff","QA - Mathematics: geometry and topology","math.DG","RTE:P17711.3759:T4.0502","17711.3759","4.0502","computed","4722131794764","1","4568"
"ID4562","Coupled Quantum Density","f2fcda62-e25a-5f23-a45c-604c1075d001","QA - Mathematics: geometry and topology","math.DG","RTE:P17715.2591:T4.0566","17715.2591","4.0566","computed","7221317947647","7","4569"
"ID4563","Vacuum Quantum Zeta-Regularized Energy Relation","8c5d9dd1-78ef-52da-be14-b5bbddf01428","QA - Mathematics: geometry and topology","math.DG","RTE:P17719.1423:T4.0630","17719.1423","4.0630","computed","2213179476477","9","4570"
"ID4564","Casimir Lemniscate Spectral Gap Functional","bcfaa605-ce9d-508d-92ef-7dbc03cc356d","QA - Mathematics: geometry and topology","math.DG","RTE:P17723.0256:T4.0694","17723.0256","4.0694","computed","2131794764777","4","4571"
"ID4565","Opera Omnia Vol Equation","d8735932-3727-5b37-819d-8ced98d185a7","QA - Mathematics: geometry and topology","math.DG","RTE:P17726.9088:T4.0758","17726.9088","4.0758","computed","1317947647772","7","4572"
"ID4566","Eigenvalue","b929dcce-3eef-50a7-99fa-9698884bd1a8","QA - Mathematics: geometry and topology","math.DG","RTE:P17730.7920:T4.0822","17730.7920","4.0822","computed","3179476477726","6","4573"
"ID4567","System Field","374a1d42-3a07-5326-8530-0c45c4fd4fa0","QA - Mathematics: geometry and topology","math.DG","RTE:P17734.6752:T4.0885","17734.6752","4.0885","computed","1794764777262","4","4574"
"ID4568","Weak Magnetization Expectation Value","f612a3dd-0d16-5a6f-8be7-93ba2d89aad1","QA - Mathematics: geometry and topology","math.DG","RTE:P17738.5584:T4.0949","17738.5584","4.0949","computed","7947647772622","7","4575"
"ID4569","Viscosity Relation","c84d855c-8cc4-5536-84b1-4223ae15997b","QA - Mathematics: geometry and topology","math.DG","RTE:P17742.4417:T4.1013","17742.4417","4.1013","computed","9476477726224","7","4576"
"ID4570","Quantum Energy Tensor Coupling","fd7565d0-b7b6-5a11-bb4e-2e10397628eb","QA - Mathematics: geometry and topology","math.DG","RTE:P17746.3249:T4.1077","17746.3249","4.1077","computed","4764777262241","7","4577"
"ID4571","Opera Omnia Vol Equation","e1970d37-a359-55f2-8c53-3b757404cbe1","QA - Mathematics: geometry and topology","math.DG","RTE:P17750.2081:T4.1141","17750.2081","4.1141","computed","7647772622414","2","4578"
"ID4572","Universe Spectral Gap Laplacian Operator","77333e6c-06ca-5c34-aff8-eab792c2e59f","QA - Mathematics: geometry and topology","math.DG","RTE:P17754.0913:T4.1205","17754.0913","4.1205","computed","6477726224142","6","4579"
"ID4573","Coherence Thermal TZP Relation","f94fb2ea-7e24-58da-bb0e-9cf38437431a","QA - Mathematics: geometry and topology","math.DG","RTE:P17757.9746:T4.1269","17757.9746","4.1269","computed","4777262241425","2","4580"
"ID4574","Pressure Expansion","faa68b8b-e477-5f82-b864-6e98c512a5be","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P17761.8578:T4.1333","17761.8578","4.1333","computed","7772622414254","2","4581"
"ID4575","Access Vector Potential Relation","3a707437-0257-5f1a-9a0b-4dfa832f65b0","QA - Mathematics: geometry and topology","math.DG","RTE:P17765.7410:T4.1397","17765.7410","4.1397","computed","7726224142548","4","4582"
"ID4576","Coupling Constant Relation","4d96c2f8-365b-50df-9ce3-243fc4c90fb8","QA - Mathematics: geometry and topology","math.DG","RTE:P17769.6242:T4.1461","17769.6242","4.1461","computed","7262241425485","1","4583"
"ID4577","Magnetic Field","436c887d-8493-54a9-9369-a42f2bec5974","QC - Physics: plasma and electromagnetic fields","physics.plasm-ph","RTE:P17773.5074:T4.1525","17773.5074","4.1525","computed","2622414254854","4","4584"
"ID4578","Mode Frequency Relation","3d5ad7d7-e137-5eae-92de-672d67952972","QA - Mathematics: geometry and topology","math.DG","RTE:P17777.3907:T4.1589","17777.3907","4.1589","computed","6224142548545","2","4585"
"ID4579","Wavefunction Relation","8556fea5-0f60-53f9-ac86-6fb45b07c8f0","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P17781.2739:T4.1653","17781.2739","4.1653","computed","2241425485454","5","4586"
"ID4580","Coupled Hamiltonian","0832118a-7e26-5710-b3bc-6d44bfb45fdf","QA - Mathematics: geometry and topology","math.DG","RTE:P17785.1571:T4.1717","17785.1571","4.1717","computed","2414254854540","4","4587"
"ID4581","Pressure Functional","376badf1-dc56-54c4-adbb-ebd699c20c58","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P17789.0403:T4.1781","17789.0403","4.1781","computed","4142548545403","8","4588"
"ID4582","Magnetic Helicity Expansion","0aaf4558-bdb3-5c9c-b8c9-3a1f14d29573","QC - Physics: plasma and electromagnetic fields","physics.plasm-ph","RTE:P17792.9236:T4.1845","17792.9236","4.1845","computed","1425485454033","5","4589"
"ID4583","Opera Omnia Vol Equation","e262a311-085f-5540-a36d-25e8cdc0b28b","QA - Mathematics: geometry and topology","math.DG","RTE:P17796.8068:T4.1909","17796.8068","4.1909","computed","4254854540332","4","4590"
"ID4584","Duty Viscosity Expansion","a901bb39-2783-5a6e-af9b-4d84e46cd5ae","QA - Mathematics: geometry and topology","math.DG","RTE:P17800.6900:T4.1973","17800.6900","4.1973","computed","2548545403321","5","4591"
"ID4585","Temp Capacitance Laplacian Operator","6c6a5eb4-f9f0-5a35-8539-36d1fc1084b1","QA - Mathematics: geometry and topology","math.DG","RTE:P17804.5732:T4.2037","17804.5732","4.2037","computed","5485454033215","4","4592"
"ID4586","Atem Holonomy Action Tensor Coupling","3ca4a786-cff3-58e1-839a-aafd4794e9f1","QA - Mathematics: geometry and topology","math.DG","RTE:P17808.4564:T4.2101","17808.4564","4.2101","computed","4854540332157","0","4593"
"ID4587","Density","44027a38-96ab-5da7-861d-81c0cf72efdb","QA - Mathematics: geometry and topology","math.DG","RTE:P17812.3397:T4.2165","17812.3397","4.2165","computed","8545403321571","3","4594"
