rank,isabelle_name,claim_type,kind,score,title,source,line,candidate_digest,semantic_anchor_id,semantic_anchor_title,semantic_score,semantic_digest,obligation_role,semantic_tags,required_checks,dependency_degree,has_parsed_equation,obligation_digest
308,cand_308_definition_advanced_propagator,definition_claim,Definition,53,Advanced Propagator,D:\Tex\trawin_zero_point_quantum_field_theory.tex,178,e8cb03b8e2ab05d1045607ef00761846dba6c310,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,20,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,8da9f614220aaf142501b153478edca1fe3e9927
309,cand_309_definition_feynman_propagator,definition_claim,Definition,53,Feynman Propagator,D:\Tex\trawin_zero_point_quantum_field_theory.tex,184,07d7059709ec993def26bcc8e8109a2b77dd0327,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,21,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,dd66b6aebe01ceee90e1a288e3af2e3c3aff114d
310,cand_310_definition_regularized_inverse_metric,definition_claim,Definition,53,Regularized Inverse Metric,D:\Tex\trawin_zero_point_quantum_field_theory.tex,58,f147c072753c488ebfc1b3f01c0b166bbb63b5d2,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,27,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,2b10db8c5e06bb2cb25abc11f4ec4751b3e0eee5
311,cand_311_definition_retarded_propagator,definition_claim,Definition,53,Retarded Propagator,D:\Tex\trawin_zero_point_quantum_field_theory.tex,172,466ca5ad84df705b9c833b6ec091010afd9ceb9d,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,20,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,565ccde71832d1237bc3954c157f8a78c0189e59
312,cand_312_axiom_axiom_theorem_dependency_map,axiom_claim,Axiom,52,Axiom--Theorem Dependency Map,D:\Tex\TEX_20260224_182530\TZP_OO_Volume1_Master_with_LegalText_and_Metadata_v1_0_LOCKED.tex,131,24126f08a9b857fc0fbf8488f50b9b50db122c43,ID1914,EID_0249 Helicity Coupling Source,7,ad6113c97099e4d91f99497d5b7979aa9567ab29,Core_Axiom,tzp_foundation;helical_geometry;quantum_limit;daansphere_encoding;gyromagnetic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding,0,yes,2a1511ae713464e2feb7ac22c81869c7003ae3d5
313,cand_313_definition_definition_01,definition_claim,Definition,52,Definition 01:,D:\Tex\SymbolCanon.tex,32,c8c6fb82f49fac52386abf2bb47583375493c629,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,38,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,09e6f4486bf23752039305bb4e787bdc8880bd25
314,cand_314_definition_symbolic_definitions,definition_claim,Definition,52,Symbolic Definitions,D:\Tex\SymbolCanon.tex,30,c100dba05d775893f16fd033f34ba6d1d0e918f8,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,39,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,5650a9fd6cc7b1a2f0552d0d08d27662e233ce16
315,cand_315_hypothesis_id_085_gyromagnetic_genesis_hypothesis,hypothesis_claim,Hypothesis,52,"ID\,085: Gyromagnetic Genesis Hypothesis",D:\Tex\TEX_20260224_182530\Opera_Omia_Contextus_Canonicus_Trawin_Zero_Point.tex,1136,101520acfc46a34c6d685ad4344c9f615506e159,ID0329,Alfv\'en Wave Resonance in Gyromagnetic Systems,24,9fd404d7951c512a9fde6575ec4a50dc07023b82,Hypothesis_Only,tzp_foundation;trawin_operator;helical_geometry;topological_invariant;gyromagnetic,dependency_coverage;falsifiability_note;non_axiom_guard;semantic_grounding,0,yes,4c2c1e3aa53db72a9224106e872350f001b694e0
316,cand_316_law_id_299_rotation_tilt_via_coriolis_coupling_joy,law_claim,Law,52,ID 299: Rotation Tilt via Coriolis Coupling (Joy's Law Analogue),D:\Tex\Opera_Omia_Contextus_Canonicus_Trawin_Zero_Point.tex,3303,114b0dd8cee9afb5a47d721a2f43395e0fea264a,ID0299,Rotation Tilt via Coriolis Coupling (Joy's Law Analogue),1000,842fae40b883d46467945c1d7346cf81fc6f393a,Derived_Theorem_Obligation,gyromagnetic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;semantic_grounding,0,no,0054286c5387eed32da81bda2f1c02d33a3536da
317,cand_317_law_id_299_rotation_tilt_via_coriolis_coupling_joy,law_claim,Law,52,ID 299: Rotation Tilt via Coriolis Coupling (Joy's Law Analogue),D:\Tex\TEX_20260224_182530\Opera_Omia_Contextus_Canonicus_Trawin_Zero_Point.tex,3281,5d118e0278de7be7a2dafaf29b36df33446b6665,ID0299,Rotation Tilt via Coriolis Coupling (Joy's Law Analogue),1000,842fae40b883d46467945c1d7346cf81fc6f393a,Derived_Theorem_Obligation,gyromagnetic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;semantic_grounding,0,no,7a95e3e551857dd787116e5dd0ca958e94c8618f
318,cand_318_law_id_382_gravitomagnetic_coupling_law,law_claim,Law,52,ID 382: Gravitomagnetic Coupling Law,D:\Tex\TEX_20260224_182530\Opera_Omia_Contextus_Canonicus_Trawin_Zero_Point.tex,3931,d68f392037af8157f08ca99a05c0a018e7f12817,ID0382,Gravitomagnetic Coupling Law,1000,e56dba340daa4a7c72d29323635f172110b319cb,Derived_Theorem_Obligation,trawin_operator;gyromagnetic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;semantic_grounding,0,yes,e91cb81c278a9a0c3744800704d7325d286f4746
319,cand_319_definition_id_216_unified_propulsion_field_definition,definition_claim,Definition,51,ID 216: Unified Propulsion Field Definition,D:\Tex\Opera_Omia_Contextus_Canonicus_Trawin_Zero_Point.tex,2614,62760c6f1f21e6a93d84c216d5e23e0300ee9cd7,ID0216,Unified Propulsion Field Definition,1000,75d669e0db5e23a1cf4015cb940a9a0ef85a0a4b,Core_Definition,tzp_foundation;gyromagnetic,core_spine_alignment;dependency_coverage;semantic_grounding,0,yes,87e85b1bfae6cdfe74bb2de02a26841a72187a60
320,cand_320_principle_id_114_coupling_principle,principle_claim,Principle,51,ID 114: π--φ Coupling Principle,D:\Tex\TEX_20260224_182530\minimal_output.tex,1157,cd939329a46e510b7344a3bd6ffa31225c4e0310,ID0114,Π–φ Coupling Principle,1000,a14e35a821be6433bf6f812cd2f67a5857a38af3,Derived_Theorem_Obligation,helical_geometry,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;semantic_grounding,0,yes,33b43dce44d0f9bc008817433f0aebb57e06902b
321,cand_321_proposition_canonical_noncommutations,proposition_claim,Proposition,51,Canonical noncommutations,D:\Tex\00_Canon_00_TRAWIN_definition.tex,210,c13242a1d42bc5ac0dcc798318cb7e94d9a6a6aa,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,15,b9c22f15903583d7952590cbcd3b5dcd876cd393,Derived_Theorem_Obligation,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,16def6aad4c4925bba79cb3c27c4608ef497f24c
322,cand_322_proposition_canonical_noncommutations,proposition_claim,Proposition,51,Canonical noncommutations,D:\Tex\TEX_20260224_182530\00_Canon_00_TRAWIN_definition.tex,161,2fc0d12405968b571d6419856e91a670d2427246,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,14,b9c22f15903583d7952590cbcd3b5dcd876cd393,Derived_Theorem_Obligation,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,76dd360cee5b2ab3904c72eb013e037998a2a1d3
323,cand_323_proposition_cross_helicity_coupling,proposition_claim,Proposition,51,Cross-Helicity Coupling,D:\Tex\All_tex\MagnetoAcousticTopologyAndDimensionalResonance.tex,313,d348031531d16e17513b90f605449ee9b83f30a8,ID1954,EID_1044 Helicity Coupling Source,17,08855a8c1287bc3c9c73b83cc7d8b96edb483c8b,Derived_Theorem_Obligation,field_geometry;gyromagnetic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;semantic_grounding,0,no,07642f16dc00683e05c44eb4ef233321096f3ab0
324,cand_324_proposition_cross_helicity_coupling,proposition_claim,Proposition,51,Cross-Helicity Coupling,D:\Tex\All_tex\QuantumTopoHoloNavSystem_final.tex,1762,4f11cdd3629855d122d1a7c1af498ee6b2d3373e,ID1954,EID_1044 Helicity Coupling Source,17,08855a8c1287bc3c9c73b83cc7d8b96edb483c8b,Derived_Theorem_Obligation,field_geometry;quantum_limit;gyromagnetic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding,0,no,fc05ecfe5497d247f4a9bdcda5146ab1982f4a87
325,cand_325_proposition_proposition,proposition_claim,Proposition,51,Proposition,D:\Tex\hms_tzp.tex,227,147d3f62639c254d699c1d44646f95295ed966f4,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,19,b9c22f15903583d7952590cbcd3b5dcd876cd393,Derived_Theorem_Obligation,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,521042ed39388049770da4fa21c0109a61e96625
326,cand_326_proposition_proposition,proposition_claim,Proposition,51,Proposition,D:\Tex\TZP-HMS.tex,177,f34f7571f0c9aa07eaf425dda9c7b73639a61c67,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,13,b9c22f15903583d7952590cbcd3b5dcd876cd393,Derived_Theorem_Obligation,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,1cf699f18d896658e3b0feb0e2f9e542dca0c1e3
327,cand_327_axiom_dipole_non_annihilation,axiom_claim,Axiom,50,Dipole Non-Annihilation,D:\Tex\TEX_20260224_182530\document2.tex,34,e73235a3c09c1bb6b4694d81dd438341b59379f1,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,12,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Axiom,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,a82a03a03f93c88012988cca1c5c804d2e7e4fd5
328,cand_328_axiom_id_228_hyperspherical_zeropoint_vacuum_axiom,axiom_claim,Axiom,50,ID 228: Hyperspherical Zeroâ€‘Point Vacuum Axiom,D:\Tex\Registriy00.tex,2737,b90f503c826732de60517cefd807eadcded3dc3f,ID0228,Hyperspherical Zero-Point Vacuum Axiom,1000,6d4b41f71b23f16074572c9c979fe6756a7b2a8b,Core_Axiom,tzp_foundation,core_spine_alignment;dependency_coverage;semantic_grounding,0,no,ea664cadf57c0fbaf00db0532afbc637b682620f
329,cand_329_axiom_id_228_hyperspherical_zeropoint_vacuum_axiom,axiom_claim,Axiom,50,ID 228: Hyperspherical Zero‑Point Vacuum Axiom,D:\Tex\TEX_20260224_182530\minimal_output.tex,2411,964ff4e73faf4308578922f3e104f1f918f9be64,ID0228,Hyperspherical Zero-Point Vacuum Axiom,1000,6d4b41f71b23f16074572c9c979fe6756a7b2a8b,Core_Axiom,tzp_foundation,core_spine_alignment;dependency_coverage;semantic_grounding,0,no,843cdb66a36a6304e76fca88f7a450cb81595381
330,cand_330_definition_critical_gyromagnetic_condition,definition_claim,Definition,50,Critical Gyromagnetic Condition,D:\Tex\gyromagnetic_validation.tex,305,095cdf27d7bd75b443544077e8161b7d04fac5ee,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,19,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,a4222c3e743c64cf844afb58c6e7f3e26c816736
331,cand_331_hypothesis_universal_elsasser_criticality,hypothesis_claim,Hypothesis,50,Universal Elsasser Criticality,D:\Tex\TZP_OO_V1_S07_Derived_Hypotheses_from_the_Axiomatic_Structure_v1_0.tex,41,de4433d6a0897e94bad84f44742c5c288333a9a5,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,19,b9c22f15903583d7952590cbcd3b5dcd876cd393,Hypothesis_Only,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,dependency_coverage;falsifiability_note;non_axiom_guard;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,b7fb23a0fe3628de95e4ca35481efe3f864f91a8
332,cand_332_law_id_0025_conservation_law_tzp_topological_charg,law_claim,Law,50,ID 0025: Conservation Law: TZP Topological Charge,D:\Tex\TEX_20260224_182530\Registriy00_math_verify_run_1.tex,701,81322db55701498c53dae957558e30bdf3eb6e08,ID0025,Conservation Law: TZP Topological Charge,1200,4d856fe586a52756ec913b62b58eb281baf27642,Derived_Theorem_Obligation,tzp_foundation;helical_geometry;topological_invariant,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;semantic_grounding,0,no,06364a64ed7e91191cfccde9c355edaed0e32e8f
333,cand_333_law_id_369_helicity_conservation_law,law_claim,Law,50,ID 369: Helicity Conservation Law,D:\Tex\TEX_20260224_182530\Opera_Omia_Contextus_Canonicus_Trawin_Zero_Point.tex,3814,9511b2642dd6b4974ebe0d2a497bd89cb8185c1e,ID0369,Helicity Conservation Law,1000,7ceb7e4826e20fd8ba58a83a576b58e006f9ef42,Derived_Theorem_Obligation,trawin_operator;gyromagnetic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;semantic_grounding,0,no,c8c402afab65cb4ae2a450e11203a3a5bd962126
334,cand_334_law_id_026_conservation_law_information_flux_thro,law_claim,Law,50,"ID\,026: Conservation Law: Information Flux Through TZP",D:\Tex\TEX_20260224_182530\reassembled_run_1.tex,2322,8287215bcb964f4fe2b837351ad64edfb5c2ecc0,ID0026,Conservation Law: Information Flux Through TZP,1200,e7d423689e7eca8b55ec29a4fb3b71b87c76979c,Derived_Theorem_Obligation,tzp_foundation;quantum_limit;thermodynamic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,no,fcdeeee4c9b175b83fee27a2d7cb49e6005afafb
335,cand_335_law_id_0425_conservation_law_tzp_topological_char,law_claim,Law,50,[ID 0425] Conservation Law: TZP Topological Charge,D:\Tex\derivations500.tex,1205,dd32232df0bc1b7963fc6f779a976683cdd969f8,ID0025,Conservation Law: TZP Topological Charge,1200,4d856fe586a52756ec913b62b58eb281baf27642,Derived_Theorem_Obligation,tzp_foundation;helical_geometry;topological_invariant,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;semantic_grounding,0,yes,32b00aad2d4f59c2f1805b71b18d066a4b644a18
336,cand_336_principle_id_0033_principle_of_least_action_tzp_variant,principle_claim,Principle,50,ID 0033: Principle of Least Action (TZP Variant),D:\Tex\TEX_20260224_182530\Registriy00_math_verify_run_1.tex,1041,a7f1f87420f992580b70dde6a163812e51279d12,ID0033,Principle of Least Action (TZP Variant),1200,66d105ba07fa214c842f325d60d9f7a30b83befa,Derived_Theorem_Obligation,tzp_foundation;holographic_duality;field_geometry,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;semantic_grounding,0,yes,771c463302bd9a247a1e3c7a440ac90072f63e6a
337,cand_337_principle_id_0433_principle_of_least_action_tzp_variant,principle_claim,Principle,50,[ID 0433] Principle of Least Action (TZP Variant),D:\Tex\derivations500.tex,1525,92a89329af0d3f26139fc2229bdf478aa530ba05,ID0033,Principle of Least Action (TZP Variant),1200,66d105ba07fa214c842f325d60d9f7a30b83befa,Derived_Theorem_Obligation,tzp_foundation;holographic_duality;field_geometry,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;semantic_grounding,0,yes,83ec54f84fb69941d345504d6f784790cbcc0828
338,cand_338_proposition_energy_information_duality,proposition_claim,Proposition,50,Energy--Information Duality,D:\Tex\All_tex\00_Canon_01_TZP_Definition.tex,45,65d63513e213cf6f680884ef39c968ce330d441a,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,29,b9c22f15903583d7952590cbcd3b5dcd876cd393,Derived_Theorem_Obligation,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,b53dc67c95792d19cc3a347912f288c247939b4e
